date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:04:34	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:31%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_1024x1024.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_1024x10246058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:34	39898/39898	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:02%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/29_ac493aff-5c05-465b-b996-0ad24093cb4a_300x300.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_ac493aff-5c05-465b-b996-0ad24093cb4a_300x3006058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:36	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:33%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_300x300.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_300x3006058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:36	185620/185620	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:04%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_1024x1024.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_1024x10246058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:38	35750/35750	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:04:35%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_300x300.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_300x3006058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:38	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:35%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_1024x1024.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_1024x10246058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:40	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:37%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_300x300.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_300x3006058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:40	213857/213857	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:04:37%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_1024x1024.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_1024x10246058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:38%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_compact.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_compact6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:41	46719/46719	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:25:56%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_300x300.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_300x3006058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:42	15515/15515	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:10%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_compact.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_compact6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:42	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:40%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/29_ac493aff-5c05-465b-b996-0ad24093cb4a_compact.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_ac493aff-5c05-465b-b996-0ad24093cb4a_compact6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:43	14892/14892	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:04:41%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/29_ac493aff-5c05-465b-b996-0ad24093cb4a_compact.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_ac493aff-5c05-465b-b996-0ad24093cb4a_compact6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:43	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:41%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_compact.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_compact6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:44	13078/13078	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:12%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_compact.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_compact6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:44	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:42%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_compact.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_compact6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:43%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_100x100_crop_center.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_100x100_crop_center6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:45	17765/17765	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:13%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_compact.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_compact6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:46	6408/6408	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:26:03%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_100x100_crop_center.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_d5a63083-c7ef-4909-8ac6-6a76ef35cfae_100x100_crop_center6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:44%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_100x100_crop_center.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_100x100_crop_center6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:46	8983/8983	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:14%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_100x100_crop_center.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e3bb98b5-994a-4a99-8949-bee82cd5c1fd_100x100_crop_center6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:44%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_100x100_crop_center.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_100x100_crop_center6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:47	7118/7118	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:04:45%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_100x100_crop_center.png?v=1643625337	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_100x100_crop_center6058.png	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:47	111/-1	---M--	200	added ('OK')	text/html		http://pinterest.com/pin/create/button/?url=https://bigon-6.myshopify.com/products/watch-gold-series-4&media=http://bigon-6.myshopify.com/cdn/shop/products/24_76420093-07fc-490e-bdbd-38c71a4d8016_1024x1024.png?v=1643625337&description=Watch%20Gold%20Series%204	C:/My%20Web%20Sites/smart-electronics/pinterest.com/pin/create/button/index72fd.html	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:48	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2008:04:46%20GMT	https://bigon-6.myshopify.com/checkout	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkout	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:48	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2008:04:46%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/products/watch-gold-series-4)
14:04:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:47%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_180x.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_180x8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:49	15707/15707	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:18%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_180x.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_180x8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:47%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_grande.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_grande8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:48%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_grande.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_grande8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:50	145965/145965	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:19%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_grande.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_grande8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:49%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_grande.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_grande8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:52	118849/118849	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:20%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_grande.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_grande8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:54	125887/125887	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:22%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_grande.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_grande8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:54	2758/2758	---MC-	200	added ('OK')	application/json+oembed	date:Sat,%2008%20Jul%202023%2008:04:52%20GMT	https://bigon-6.myshopify.com/products/new-watch-series-black.oembed	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/products/new-watch-series-black.oembed	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:54	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2008:04:52%20GMT	https://bigon-6.myshopify.com/checkout	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkout	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:55	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2008%20Jul%202023%2008:04:53%20GMT	https://bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e?preview_theme_id=122414596155	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/checkouts/c/e9a15ee036b663a54e4b66ccbc38e84e9205	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:53%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_1024x1024.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_1024x10248a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:53%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_300x300.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_300x3008a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:56	185498/185498	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:26:13%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_1024x1024.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_1024x10248a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:57	39898/39898	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:04:54%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_300x300.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_300x3008a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:54%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_1024x1024.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_1024x10248a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:56%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_300x300.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_300x3008a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:04:58	185620/185620	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:26%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_1024x1024.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_1024x10248a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:56%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_1024x1024.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_1024x10248a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:00	35750/35750	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:26%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_300x300.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_300x3008a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:04:58%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_300x300.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_300x3008a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:02	213857/213857	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:04:58%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_1024x1024.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_1024x10248a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:04	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:05:00%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/24_1c6926ff-a4b5-4231-be3e-74a0c5fbe1be_1024x1024.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/24_1c6926ff-a4b5-4231-be3e-74a0c5fbe1be_1024x10248a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:04	46719/46719	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:29%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_300x300.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_300x3008a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:05	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:05:02%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/24_1c6926ff-a4b5-4231-be3e-74a0c5fbe1be_300x300.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/24_1c6926ff-a4b5-4231-be3e-74a0c5fbe1be_300x3008a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:05	269449/269449	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2006:26:20%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/24_1c6926ff-a4b5-4231-be3e-74a0c5fbe1be_1024x1024.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/24_1c6926ff-a4b5-4231-be3e-74a0c5fbe1be_1024x10248a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:07	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:05:03%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_compact.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_compact8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:07	46791/46791	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:05:03%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/24_1c6926ff-a4b5-4231-be3e-74a0c5fbe1be_300x300.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/24_1c6926ff-a4b5-4231-be3e-74a0c5fbe1be_300x3008a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:07	14892/14892	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:05:05%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_compact.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/29_3969ab5c-333c-4712-bc11-c1e60510367d_compact8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:08	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:05:05%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_compact.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_compact8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:09	13078/13078	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2008:05:06%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_compact.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/28_b79dc524-d48e-404d-8384-0358251f2d03_compact8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Jul%202023%2008:05:07%20GMT	http://bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_compact.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_compact8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
14:05:09	17765/17765	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Jul%202023%2005:55:37%20GMT	https://bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_compact.png?v=1643625211	C:/My%20Web%20Sites/smart-electronics/bigon-6.myshopify.com/cdn/shop/products/30_e46e05e8-ad4f-43fa-8147-ec6f5f11339e_compact8a35.png	(from https://bigon-6.myshopify.com/products/new-watch-series-black)
